Sentence #,sylhet_word,bio_tag
Sentence: 2742,ক্রিকেট,O
,খেলুম,O
Sentence: 2769,তোমারে,O
,ওখান,O
,থাকি,O
,যাইতে,O
,কইছি,O
Sentence: 1174,মোর,O
,বউ,B-REL
,মোর,O
,থাকি,O
,বয়সে,O
,আট,O
,বৎসরর,O
,ছুটো,O
Sentence: 1703,গুটা,O
,পাকলে,O
,কান,O
,ও,O
,পাকে,O
Sentence: 1075,আশা,O
,কররাম,O
,হখলতা,O
,সমাধান,O
,অইবো,O
Sentence: 1647,তাঁইন,O
,ওর,O
,বয়স,O
,কমবেশি,O
,সত্তইর,O
,বছর,O
Sentence: 1068,অবশ্যই,O
,আফনে,O
,নিয়মিত,O
,নামাজ,O
,পড়িয়া,O
,আল্লার,O
,টাইন,O
,শান্তি,O
,প্রার্থনা,O
,খরতা,O
,পারইন,O
Sentence: 1887,আইজকে,O
,স্কুলে,B-ORG
,তোমাদের,O
,কি,O
,কি,O
,ফড়াইছন,O
Sentence: 845,ইতা,O
,তেল,O
,আমারে,O
,মারিও,O
,না,O
,অসইহ্য,O
,লাগে,O
Sentence: 1861,কাচা,B-FOOD
,আমের,I-FOOD
,শরবত,I-FOOD
,অনেক,O
,টেংগা,O
Sentence: 3403,কতো,O
,তারিখ,O
Sentence: 545,তারে,O
,কাজল,B-OBJ
,দিলে,O
,বাক্কা,O
,বালা,O
,লাগে,O
Sentence: 435,তুই,O
,আমার,O
,লগে,O
,একটা,O
,গান,O
,গাইতে,O
,ফারবে,O
,নি,O
Sentence: 1936,মুই,O
,তুমার,O
,বাড়িত,O
,পাখানিত,O
,আইমু,O
Sentence: 737,হকল,O
,ওউ,O
,হারাই,O
,যায়,O
Sentence: 3336,তুমাইতাইন,O
,ওর,O
,খেলা,O
,কিলা,O
,লাগে,O
Sentence: 2409,তারার,O
,ফেমিলিগত,O
,ভাবে,O
,বিয়া,O
,অইছে,O
Sentence: 2643,ঘুমাও,O
,কিতার,O
,লাগি,O
Sentence: 24,হে,O
,আমারে,O
,অপমান,O
,করে,O
Sentence: 795,মাইনষরে,O
,দেখানি,O
,শেষ,O
,না,O
,নি,O
Sentence: 229,তুমার,O
,ফচন্দর,O
,বাক্কা,O
,কয়টা,O
,বই,B-OBJ
,কিনছি,O
Sentence: 3451,আমি,O
,তারে,O
,ভালা,O
,ফাই,O
Sentence: 3465,যাওয়ার,O
,সময়,O
,কোনানো,O
,গেছলে,O
Sentence: 1123,তাইর,O
,লগে,O
,পরিচয়,O
,তাইরে,O
,প্রাইভেট,O
,পড়ানিত,O
,গিয়া,O
Sentence: 1258,মোর,O
,বাফ,B-REL
,ভাই,B-REL
,বইন,B-REL
,খেউ,O
,নাই,O
Sentence: 851,আমার,O
,ওনো,O
,ধরা,O
,খাওয়া,O
,বাদেও,O
,হাছা,O
,না,O
,মাতিয়া,O
,আবার,O
,আমার,O
,গাত,O
,হাত,O
,তুলে,O
Sentence: 183,এখন,O
,পর্যন্ত,O
,ভালা,O
,লাগে,O
,গানটা,O
Sentence: 1922,বাক্কা,O
,রাইত,O
,অই,O
,গেছে,O
,এখন,O
,গুমাই,O
,যাও,O
Sentence: 1584,তাইন,O
,কিতা,O
,লইয়া,O
,মাতাত,O
,আছলা,O
Sentence: 2302,আমার,O
,খুব,O
,ডর,O
,লাগের,O
,কোনদিন,O
,মুই,O
,নি,O
,কিডন্যাপ,O
,অইনি,O
,যাই,O
Sentence: 3033,ওবায়,O
,যাইতাম,O
,না,O
Sentence: 553,কিন্তু,O
,আমিতো,O
,তুমিতাইন,O
,ওর,O
,লগে,O
,যাইতাম,O
,নায়,O
Sentence: 678,আম,B-FOOD
,ফলটা,I-FOOD
,আমার,O
,সব,O
,তাকি,O
,বেশি,O
,বালা,O
,লাগে,O
Sentence: 2003,কেউ,O
,তারে,O
,বালা,O
,পাইতো,O
,না,O
Sentence: 1995,আমরা,O
,হখল,O
,একলগে,O
,হাসি,O
,খুশিয়ে,O
,সময়,O
,কাটাই,O
Sentence: 385,বাক্কা,O
,রাশিয়ান,O
,শব্দ,O
,হিকছিলাম,O
Sentence: 3191,বন্ধু,B-REL
,মোর,O
,লাগি,O
,লাল,B-COL
,শাড়ি,B-OBJ
,কিনিয়া,O
,দিছে,O
Sentence: 1311,মোর,O
,হউরবাড়ির,O
,মাইনশে,O
,ইতা,O
,এখেবারেউ,O
,ফছন্দ,O
,খরে,O
,না,O
Sentence: 1432,হেও,O
,মোর,O
,প্রতি,O
,দুর্বল,O
,অই,O
,গেছিল,O
Sentence: 1493,মুই,O
,কাইলকু,O
,ইস্কুল,B-ORG
,আইছি,O
,না,O
Sentence: 431,আফনে,O
,কিতা,O
,কোন,O
,কবিতা,O
,লেখতা,O
,ফারোইন,O
,নি,O
Sentence: 994,এখ,O
,পর্যায়ে,O
,এমন,O
,অবস্থা,O
,খরে,O
,যেন,O
,মুইও,O
,দুর্বল,O
,অই,O
,গেছলাম।,O
Sentence: 1619,যে,O
,বড়,O
,বড়,O
,গাছ,O
Sentence: 2169,আমাকে,O
,পরিক্ষার,O
,আগে,O
,হকল,O
,কিছু,O
,নিয়া,O
,ফড়ালেখা,O
,করত,O
,অইবো,O
Sentence: 2244,তোমারে,O
,নিয়া,O
,সুখের,O
,পৃথিবী,B-LOC
,সাজাতে,O
,চাই,O
Sentence: 1177,টুকিটাকি,O
,টিউশনি,O
,খরিয়া,O
,যেটুক,O
,আয়,O
,অয়,O
,ইতা,O
,দিয়া,O
,নিজোর,O
,হাত,O
,খরচা,O
,অউ,O
,ঠিকমতো,O
,চলে,O
,না,O
Sentence: 3417,উপহার,B-OBJ
,দিছে,O
Sentence: 3147,তুমার,O
,লাগি,O
,আমার,O
,খুব,O
,কষ্ট,O
,অয়,O
Sentence: 3048,আময়ার,O
,গাড়ি,B-OBJ
,ওগু,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 2342,আমার,O
,বড়,B-REL
,ভাই,I-REL
,এইন,O
,রাগি,O
,মানুষ,O
Sentence: 3021,লাল,B-COL
,রংগর,I-COL
,শারি,B-OBJ
Sentence: 62,এখটা,O
,হুরু,O
,মনা,O
,ফুটপাতো,B-LOC
,আটের,O
Sentence: 555,তুমিতাইন,O
,ওর,O
,বালা,O
,না,O
,লাগলে,O
,কুন্তা,O
,করার,O
,নাই,O
Sentence: 66,ইস্কুল,B-ORG
,জীবন,O
,থাকি,O
,তারার,O
,পিরিত,O
,আছিল,O
Sentence: 2012,আফনারে,O
,কিলা,O
,সাহায্য,O
,করতাম,O
,ফারি,O
Sentence: 353,হেঙ্গার,O
,বাদে,O
,মুটা,O
,অইবা,O
,অলা,O
,সফনো,O
,লইয়া,O
,বাঁচিয়া,O
,আছইন,O
,হাজার,O
,হাজার,O
,রাগ,O
,ফুড়িন,O
Sentence: 434,তুই,O
,কিতা,O
,ওউ,O
,বই,B-OBJ
,ওগু,O
,পড়তে,O
,ফারোস,O
,নি,O
Sentence: 47,হে,O
,ইস্কুলর,B-LOC
,মাঠো,I-LOC
,ফত্তেকদিন,O
,ক্রিকেট,O
,খেলায়,O
Sentence: 2708,উঠি,O
,যাইও,O
Sentence: 1862,সরিষার,B-FOOD
,তেল,B-FOOD
,দিয়া,O
,ঝাল,B-FOOD
,মুরি,I-FOOD
,বানাও,O
Sentence: 1336,মোর,O
,সম্পর্কের,O
,৪,O
,বৎসর,O
,অই,O
,যার,O
Sentence: 3093,টুপিয়ালা,B-ROLE
,আছিল,O
Sentence: 2198,আমার,O
,মনের,O
,ভালোবাসা,O
,চিরদিন,O
,তোমার,O
,লাগি,O
,থাইকা,O
,যাইবো,O
Sentence: 2107,আমি,O
,ওগুর,O
,নাম,O
,জানি,O
Sentence: 2161,ফুড়িটা,O
,এখইন,O
,সিলট,B-LOC
,যাইবা,O
Sentence: 2829,আপেল,B-FOOD
,আমার,O
,পছন্দ,O
Sentence: 2309,ফুয়াটা,O
,গাড়ির,B-OBJ
,নিছে,O
,ফরিয়া,O
,মারা,O
,গেছে,O
Sentence: 2049,আমি,O
,বউত,O
,খুশি,O
Sentence: 1437,হে,O
,কইছিল,O
,সমস্যা,O
,নাই,O
Sentence: 2924,অবাক,O
,ওই,O
,গেছলাম,O
Sentence: 2949,ডাক্তার,B-ROLE
,না,O
,হসাই,B-ROLE
Sentence: 2027,আমি,O
,আফনার,O
,তাকি,O
,পরামর্শ,O
,চাইয়ার,O
Sentence: 833,বউয়ে,B-REL
,মেকআপ,O
,তুলিয়া,O
,তুলিয়া,O
,যাইরাম,O
,ওউ,O
,না,O
,আইজ,O
Sentence: 3413,আইজ,O
,জন্মদিন,O
Sentence: 3089,অনো,O
,লইয়া,O
,চলো,O
Sentence: 1037,আরখ,O
,জাগাত,O
,বিয়া,O
,খরিয়া,O
,ভালা,O
,থাখবায়,O
,ইতা,O
,কিলা,O
,অয়,O
Sentence: 136,ভালোবাসা,O
,ফাওয়ার,O
,চাইতে,O
,ভালোবাসা,O
,দেওয়াত,O
,অউ,O
,বেশি,O
,আনন্দ,O
Sentence: 2377,আমার,O
,আম্মু,B-REL
,এ,O
,আমরারে,O
,বহুত,O
,কষ্ট,O
,করিয়া,O
,বড়,O
,করছইন,O
Sentence: 2382,আমি,O
,আর,O
,আমার,O
,ছুট,B-REL
,বইন,I-REL
,আজকে,O
,খালাম্মার,B-LOC
,বাসাত,I-LOC
,ঘুরাত,O
,যাইরাম,O
Sentence: 3300,মেধাবী,O
,আছিলাম,O
Sentence: 2970,আমার,O
,ঠান্ডা,O
,লাগছে,O
Sentence: 1588,সব,O
,মাইনষের,O
,ভাষা,O
,এক,O
,লাকান,O
,নায়,O
Sentence: 2143,আমার,O
,বেরাইতে,O
,অনেক,O
,ভালা,O
,লাগে,O
Sentence: 598,মন,O
,বালা,O
,করার,O
,লাগি,O
,তোমরা,O
,কিতা,O
,কর,O
Sentence: 1232,অউ,O
,ফুড়ি,O
,রীতিমতো,O
,মোর,O
,ভাই,B-REL
,আর,O
,আম্মারে,B-REL
,খষ্ট,O
,দের,O
Sentence: 3392,হেরার,O
,মাঝে,O
,মিল,O
,আছিলো,O
,না,O
Sentence: 844,সবুজ,B-COL
,রঙ,I-COL
,ওর,O
,শাড়ি,B-OBJ
,কিতা,O
,তোমার,O
,এক্স,O
,কোনো,O
,বান্ধোবীর,B-REL
,পছন্দ,O
,আছিল,O
,নি,O
Sentence: 120,অউ,O
,দুনিয়াত,B-LOC
,ভালা,O
,লাগার,O
,মানুষরারে,O
,ছাড়া,O
,বাছিয়া,O
,থাকা,O
,কষ্টর,O
,কিন্তুক,O
,অসম্ভব,O
,কিচ্ছু,O
,নায়,O
Sentence: 453,কলকাতা,B-LOC
,মোহনবাগান,B-ORG
,ওর,I-ORG
,ফুটবল,I-ORG
,দল,I-ORG
,বাক্কা,O
,জনপ্রিয়,O
Sentence: 2048,তুমিতাইন,O
,কিতা,O
,বাংলা,O
,গান,O
,হুনতায়,O
,ফারো,O
,নি,O
Sentence: 2578,আমি,O
,তারে,O
,কইলাম,O
Sentence: 2664,এখটা,O
,সাদা,B-COL
,রঙ্গের,I-COL
,শার্ট,B-OBJ
Sentence: 3130,শুক্রবার,O
,আম্মায়,B-REL
,থিক,O
,কথাউ,O
,কইছলা,O
Sentence: 550,আফনে,O
,যে,O
,ফুয়ারে,O
,বালা,O
,ফাইন,O
,ওউ,O
,ফুয়া,O
,ওগুয়ে,O
,কিতা,O
,আফনারে,O
,বালা,O
,ফায়,O
,নি,O
Sentence: 2318,তোমাকে,O
,ছোট,B-REL
,ভাইয়র,I-REL
,জন্মদিন,O
,খবে,O
Sentence: 3361,মাছ,B-FOOD
,খাইতে,O
,বেশি,O
,ভালা,O
,লাগে,O
Sentence: 3262,মোর,O
,পরিবারের,O
,খতা,O
,কইতাম,O
,চাই,O
Sentence: 2489,আমার,O
,বড়,B-REL
,বোইনটা,I-REL
,কাচা,B-FOOD
,আমর,I-FOOD
,শরবত,I-FOOD
,খাইতে,O
,খুব,O
,ভালাফায়,O
Sentence: 1161,আমরা,O
,ফুড়িরে,O
,লইয়া,O
,ফুয়ার,O
,বাসাত,O
,যাই,O
Sentence: 115,চকুর,O
,কান্দা,O
,মুছাইয়া,O
,দিমু,O
,তুমারে,O
,হাসি,O
Sentence: 1833,জামরুল,B-FOOD
,মোর,O
,প্রিয়,O
,ফল,B-FOOD
Sentence: 2218,আফনি,O
,যে,O
,মানুষটাকে,O
,ভালাফাইবেন,O
,তাকে,O
,যদি,O
,না,O
,বুঝবার,O
,ফারইন,O
,তাহলে,O
,আফনার,O
,এই,O
,প্রেমের,O
,কোনো,O
,অর্থ,O
,নাই,O
Sentence: 2199,জীবনে,O
,একলা,O
,একলা,O
,ফথ,O
,চলা,O
,অনেক,O
,কঠিন,O
Sentence: 3065,আমার,O
,বইনে,B-REL
,আমারে,O
,খুব,O
,ভালা,O
,ফায়,O
Sentence: 541,হে,O
,তার,O
,পরিবাররে,O
,যে,O
,বালা,O
,ফায়,O
Sentence: 2492,আমার,O
,স্কুলে,B-ORG
,কোনতা,O
,খেলার,B-LOC
,মাঠ,I-LOC
,নাই,O
Sentence: 2222,তুমি,O
,কখনোই,O
,ফারবা,O
,না,O
,অন্য,O
,কারও,O
,ভালুবাসাকে,O
,ছিনিয়া,O
,নিতে,O
Sentence: 2862,আমার,O
,সকালকু,O
,খাইতে,O
,ভালা,O
,লাগে,O
Sentence: 1542,তুমিতাইন,O
,রে,O
,একটা,O
,উপহার,O
,দিতাম,O
,চাই,O
Sentence: 3427,ভালা,O
,মানুষ,O
Sentence: 2337,আপ্নারে,O
,ছাড়া,O
,আমার,O
,বান্ধবী,B-REL
,ভালা,O
,নায়,O
Sentence: 1917,তুমি,O
,কিতা,O
,অউ,O
,বইটা,B-OBJ
,পড়তায়,O
,চাও,O
,নি,O
Sentence: 254,মুই,O
,সাত,O
,মাস,O
,পিরিত,O
,খরি,O
,এখজনরে,O
,বিয়া,O
,খরছি,O
Sentence: 2440,শিশুটা,O
,একটা,O
,মুরগীর,B-ANI
,বাচ্চা,I-ANI
,কোলো,O
,নিছইন,O
Sentence: 3047,শুক্রবার,O
,আম্মায়,O
,হেদিন,O
,থিক,O
,কথাউ,O
,কইছলা,O
Sentence: 1526,ওখন,O
,ঘর,O
,ও,O
,ঘর,B-OBJ
,ও,O
,টিভি,O
,দেখা,O
,যায়,O
Sentence: 1549,হে,O
,লাগের,O
,পড়ার,O
,লাগি,O
,ওউ,O
,নিছে,O
Sentence: 822,আমি,O
,তো,O
,আসলে,O
,কুন্তাউ,O
,পারি,O
,না,O
Sentence: 3042,আম,B-FOOD
,খাইছিল,O
Sentence: 1199,কুিন্তু,O
,তাই,O
,তাইর,O
,মন,O
,মতোউ,O
Sentence: 1797,ফ্লোর,O
,ইতা,O
,মার্বেল,B-OBJ
,পাতথর,I-OBJ
,দিয়া,O
,বানাইল,O
Sentence: 2839,হাছা,O
,কৌকা,O
Sentence: 1976,অউ,O
,পাঁচ,O
,মাসে,O
,ফুয়া,O
,তার,O
,পরিবার,O
,লইয়া,O
,ফুড়ির,O
,বাসায়,O
,যায়,O
,না,O
Sentence: 426,আফনে,O
,কিতা,O
,ওনো,O
,থাকতে,O
,ফারবা,O
,নি,O
Sentence: 1418,আম্মা,B-REL
,খালা,B-REL
,লেখাপড়ার,O
,লাগি,O
,ঢাকাত,B-LOC
,ফিরার,O
,লাগি,O
,কইবা,O
,মুই,O
,যাইতাম,O
,ফারতাম,O
,নায়,O
Sentence: 1829,আম্মা,B-REL
,ফাগঘর,O
,সালম,B-FOOD
,রান্দা,O
,কররা,O
Sentence: 1558,হে,O
,রাইত,O
,ওর,O
,ট্রেইনে,B-OBJ
,রাজশাহী,B-LOC
,তনে,O
,রওয়ানা,O
,দিছিল,O
Sentence: 950,আমি,O
,অসুস্থ,O
,ওই,O
,গেছলাম,O
Sentence: 1831,উরি,B-FOOD
,ভাজি,I-FOOD
,মোর,O
,ফছন্দ,O
,সবজি,B-FOOD
Sentence: 1610,তে,O
,আমি,O
,কিতা,O
,করতাম,O
Sentence: 2224,আগামীকাল,O
,সকালবেলা,O
,তাদেরকে,O
,দেখতে,O
,ফারবা,O
Sentence: 1103,মুই,O
,এখন,O
,অউ,O
,বিয়া,O
,করিলতাম,O
,চাই,O
Sentence: 227,তুমি,O
,ছাড়া,O
,সময়টারে,O
,নিজরার,O
,মতো,O
,খরিয়া,O
,গুছাইয়া,O
,লউয়ার,O
,চেষ্টা,O
,খরিয়ার,O
Sentence: 630,তোমরা,O
,হক্কল,O
,ওর,O
,দোয়া,O
,চাই,O
Sentence: 377,যদি,O
,মুই,O
,ভুল,O
,খরি,O
,তাইলে,O
,মোরে,O
,শুধরাইয়া,O
,দিবা,O
Sentence: 1565,ওখান,O
,তিনে,O
,বড়,B-REL
,বইনে,I-REL
,কিছু,O
,সফরি,B-FOOD
,কিনছিল,O
Sentence: 1712,কথা,O
,ওগু,O
,তোমরা,O
,কেউর,O
,ওউ,O
,বিশ্বাস,O
,ওইতো,O
,নায়,O
Sentence: 121,খেউরু,O
,লাগি,O
,খেউরুর,O
,জীবন,O
,থামিয়া,O
,থাকে,O
,না,O
Sentence: 1826,মুই,O
,তেতুল,B-FOOD
,মোর,O
,রক্ত,O
,ফানি,O
,অই,O
,যায়,O
Sentence: 2211,আমার,O
,বন্ধুর,B-REL
,খুব,O
,বিতর,O
,খারাফ,O
Sentence: 2576,আইয়ুস,O
Sentence: 1774,হকলরে,O
,স্বাগতম,O
Sentence: 515,ওখন,O
,যদি,O
,তুমিতাইন,O
,গান,O
,গাও,O
,তে,O
,চাষিয়ে,B-ROLE
,হুনতে,O
,ফারবো,O
Sentence: 703,বৃষ্টির,O
,দিনও,O
,রিক্সাত,B-OBJ
,ঘুরতে,O
,যে,O
,বালা,O
,লাগে,O
Sentence: 3475,কিতা,O
,খাওন,O
,ইগু,O
Sentence: 1402,খেউরে,O
,নিজর,O
,লাখান,O
,বানাইতে,O
,অইলে,O
,আগে,O
,মুই,O
,তার,O
,লাখান,O
,অওয়া,O
,লাগবো,O
Sentence: 2910,কেক,B-FOOD
,ভালা,O
,না,O
Sentence: 2678,কই,O
,যাও,O
Sentence: 122,খেউররে,O
,খুব,O
,বেশি,O
,ভালাপাওয়ার,O
,মাঝে,O
,এখ,O
,ধরনর,O
